"Country","Landscape","Eplot","latitude","longitude","survey_uuid","flag","biodiversity","Canopy","Rooted_Plants","Litter_Cover","Downed_Wood","Stone_or_Gravel","Dung","Disturbed_Soil","Undisturbed_Bare___Porous_Soil","Undisturbed_but_Sealed_Soil","Sodic_Soil","Microfloral_Crust","Termite_Mound","Herbaceous_Crown_Cover_Score","Soil_Erosion_Score","C","N","P","K","pH"
"GHA","000","151",5.28498,-1.40309,"10542a94-c1a8-4629-8611-dd7da8b520d9","The record is duplicated in the schema; ",0.917801589945192,40.05,6.8,2.4,0.8,0,0,0,0,0,0,0,0,6.6,0,0.098693733,1.255309862,50.56,12013.301455,5.9644743335
"GHA","000","152",6.27948,-0.15805,"cd24870f-c0bf-4c27-b0f1-d2206cb6a766","""Subplot Radius"" is greater than 10; ",NA,14.3,5.6,1.8,1.6,0,0,1,0,0,0,0,0,3.8,0.2,NA,NA,NA,NA,NA
"GHA","000","154",7.15835,-2.13234,"0d09ad60-ab51-4492-ae9e-ca99568debf3","",1.66995301238055,26.6,3.2,2.6,0.8,0,0,3.4,0,0,0,0,0,2.8,0,NA,NA,NA,NA,NA
"GHA","000","155",6.76919,-0.81244,"9b5c9e49-4bc7-47df-bed7-80af76e507bb","",0.725933243131497,18.85,5.4,3,1.4,0,0.2,0,0,0,0,0,0,3.6,0.2,NA,NA,NA,NA,NA
"GHA","000","156",6.17029,-0.4146,"31219493-7ec5-4312-a449-f840bf7970d1","The record is duplicated in the schema; ",3.23595413800913,92.3,2.4,2.8,4.8,0,0,0,0,0,0,0,0,2.6,0,0.106644894666667,1.43703342433333,50.6344073333333,5583.99956866667,6.12128677766667
"GHA","000","156",6.17029,-0.4146,"798b2d4f-ccc2-4d11-a015-02ed3ca51ce2","The record is duplicated in the schema; ",3.24853223452252,92.3,2.4,2.8,4.8,0,0,0,0,0,0,0,0,2.6,0,0.106644894666667,1.43703342433333,50.6344073333333,5583.99956866667,6.12128677766667
"GHA","000","157",7.07374,-1.70902,"398d08db-bee2-4ef8-ac7d-68d82ae11e4e","The record is duplicated in the schema; ",0.530509630230027,89.85,4.6,3,2.4,0,0,0,0,0,0,0,0,7.2,0,0.105044807,1.3133702215,53.460823835,3725.390852,6.1568165
"GHA","000","157",7.07374,-1.70902,"6845392e-0a80-42ae-9d29-33469d11a592","The record is duplicated in the schema; ",0.530509630230027,89.95,4.6,3,2.4,0,0,0,0,0,0,0,0,7.2,0,0.105044807,1.3133702215,53.460823835,3725.390852,6.1568165
"GHA","000","161",7.39973,-2.39461,"856c64dc-7b9a-4ae9-8ccc-ad62c84752bf","",1.52565846314766,31.55,5,2.6,2,0.2,0,0,0,0,0,0,0.2,5.6,0,NA,NA,NA,NA,NA
"GHA","000","163",5.87894,0.40468,"4bd4b3c3-0e41-4080-98f3-85d5d2b67c05","",0,0,1.6,1.2,0.6,0,0,6.6,0,0,0,0,0,1.6,1.4,NA,NA,NA,NA,NA
"GHA","000","164",5.76259,-0.04722,"8d936428-6798-409d-8413-4df3dce72cf7","",0,0,6.2,1.2,0.4,0.6,0,1.6,0,0,0,0,0,5.6,0,NA,NA,NA,NA,NA
"GHA","000","165",5.90173,0.5123,"7ff34618-3550-4bb5-8a1a-e9547c30fa96","",0,16.45,4.8,0.6,1,0,0,2.2,1.4,0,0,0,0,4.6,0.4,NA,NA,NA,NA,NA
"GHA","000","166",10.89447,-0.43569,"789dee56-d480-4a1b-a48f-09dcce87dcde","",0,0,0,2.8,0.6,4.2,2.4,0,0,0,0,0,0,0,0,0.0388541185,0.50087052975,56.7559074175,31009.86797425,6.804446
"GHA","000","167",7.56273,0.27856,"e8cae368-63a8-41b3-82c6-762b97f8259b","",1.68593856233366,24.45,5.8,2,0.8,0,0,0,0,0,0,1.4,0,5.8,0,NA,NA,NA,NA,NA
"GHA","000","168",7.54653,-1.71726,"13d593a6-10c4-4091-9441-6e72a0c2b631","",0.187149738751185,2.8,3,1.6,1.2,0,0,4.2,0,0,0,0,0,0.4,0.2,NA,NA,NA,NA,NA
"GHA","000","171",7.41965,-1.44558,"e9b15ad3-09db-4be1-bb13-1422bc173c74","The record is duplicated in the schema; ",0,18.55,6.2,3,0.8,0,0,0,0,0,0,0,0,7.6,0,0.025068502,0.41801151825,50.60183264,2569.4288585,6.52386491675
"GHA","000","171",7.41965,-1.44558,"e0eca842-d9b6-453b-9ba0-3df9c7365f9a","The record is duplicated in the schema; ",0,18.55,6.2,3,0.8,0,0,0,0,0,0,0,0,7.6,0,0.025068502,0.41801151825,50.60183264,2569.4288585,6.52386491675
"GHA","000","172",10.4471,0.08781,"522e1841-e758-47de-9d42-3556c8d8c750","",NA,0,1.6,3.8,1.6,0,1,2,0,0,0,0,0,1.8,0,0.02818093625,0.46468594,50.93649375,4646.095197,6.66567075
"GHA","000","173",10.49713,-0.02243,"63215eec-1ca9-4896-bb27-544bb24f0871","",0,9.5,0,3.4,3.2,3.4,0,0,0,0,0,0,0,0,0,0.0257806166666667,0.487841491333333,50.56,1997.394537,6.27452588866667
"GHA","000","174",5.98732,0.52049,"f5f113c2-f628-4cdc-86fa-aece71613dc1","",0,0,2.8,0.4,0.8,0,0,6,0,0,0,0,0,2.4,0.8,NA,NA,NA,NA,NA
"GHA","000","175",10.97038,-0.518,"30612b0a-e2a7-4914-a13b-c3551e6393b3","",0,0,1.2,3.2,0.4,4.6,0.6,0,0,0,0,0,0,0.8,0,0.116314777,1.459064475,50.56,10310.27794,7.223350667
"GHA","000","176",10.59161,-0.16593,"b48b6d11-2dae-488d-a382-2b477f9eca27","",0,28.1,0,6.8,2.2,1,0,0,0,0,0,0,0,0,0,0.0314791273333333,0.506366593666667,50.56,3243.753923,6.210738111
"GHA","000","177",6.18183,0.89891,"5c451e3f-d050-45ab-ba47-100dd6eb91fa","",0.56399459143398,17.25,3.6,1.8,1.6,0,0,3,0,0,0,0,0,4.6,0.4,NA,NA,NA,NA,NA
"GHA","000","178",7.45875,-1.36523,"aeb42b3d-5216-4007-9496-5549c14918e2","",0,0.25,5.8,3.2,1,0,0,0,0,0,0,0,0,2.4,0,0.0282743435,0.4953363615,50.56,3543.6559675,6.7523043335
"GHA","000","179",7.45875,-1.36523,"d945a304-2d90-40f1-9627-432366676f56","The record is duplicated in the schema; ",0,0.25,6,3.4,0.6,0,0,0,0,0,0,0,0,2.4,0,0.053461395,0.856751143,50.56,3710.827009,5.770302
"GHA","000","179",10.95134,-0.44009,"519a0e4c-5876-4bae-bb28-432c3341ec86","The record is duplicated in the schema; ",NA,0,0.6,3,0.6,5.8,0,0,0,0,0,0,0,0.6,0,0.053461395,0.856751143,50.56,3710.827009,5.770302
"GHA","000","180",10.53568,-0.16382,"144ce9e3-a0b4-4794-96b3-fd59c765b038","",0,0,2.4,6.8,0,0,0.8,0,0,0,0,0,0,2,0,0.02718025925,0.45994256025,50.5800796675,3486.77775925,6.3881441665
"GHA","000","181",10.75894,-0.49657,"79f0a3e1-fc2c-416d-8fd6-44f7054f88c5","",0,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0.0504884935,0.8158796675,50.56,4603.6625245,6.5880135
"GHA","000","182",10.96877,-0.16045,"94707114-6489-44dc-bac1-6bd391261120","",0,0,0,6,0.8,0,3.2,0,0,0,0,0,0,0,0,0.02378782725,0.32762530925,50.5800796675,21519.9010175,6.4710686665
"GHA","000","183",9.5702,-0.94157,"14e96cd6-dafe-49b4-b68e-9c4daa8d9c55","",0.279492232890323,12.15,3.2,2,1,2.6,0.6,0.6,0,0,0,0,0,2.6,0,0.02690142825,0.46086680275,50.6704381675,3984.5557105,6.5013913335
"GHA","000","184",5.83594,-0.09672,"51d84f9a-3955-454f-966e-848e3dd41ed9","",1.06477265440358,45.8,4.8,2.4,2,0.6,0,0,0,0,0,0.2,0,6.4,0,NA,NA,NA,NA,NA
"GHA","000","188",5.67536,-0.31371,"c02e8897-5d34-4c93-8696-1efb4bffc493","",0,0,3.6,1,0.2,2.4,0,1.2,0,0,0,1,0.6,4.2,0.8,0.0315006855,0.4424754105,50.616223065,7627.3953195,6.5237573335
"GHA","000","189",10.97557,-0.28205,"6d4caf06-61f2-4ccc-a74c-b9d1177aeb35","",0,11.6,0.2,5,1.4,0.8,1.4,1.2,0,0,0,0,0,0.2,0,0.023011429,0.3326684545,50.95661575,15790.048957,6.62218791675
"GHA","000","191",10.69366,-0.2231,"11b12484-fd3a-4ce2-b897-8cdf96a312d5","",0,0,0,5.4,0.4,0.2,1.6,2.4,0,0,0,0,0,0,0,0.02805674075,0.445271535,50.56,8075.92759025,6.57028125
"GHA","000","192",9.95598,-0.6946,"cc93056e-dedb-40db-a029-29734c7acd6a","",0,18.05,4.6,1.8,1,2.6,0,0,0,0,0,0,0,6.4,0,0.04660326575,0.78328507375,50.6158055,10888.4847825,6.683660917
"GHA","000","196",10.70909,-0.65798,"2e271af8-ea17-44d0-9f2e-103423977a75","",0.408905445676094,5.05,0.6,2.6,0.4,6.4,0,0,0,0,0,0,0,1.2,0,0.055725728,1.0001337695,50.56,5161.9796,6.414245833
"GHA","000","198",7.50367,-1.6608,"221909ad-b0ae-4da8-a64c-201bb3aed320","",0,0,4.4,1.4,0.4,0,0,3.8,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"GHA","000","199",7.35509,-1.5683,"56612388-fab8-49bc-8951-6d69f140f094","",1.17958672743667,13.35,3.8,1.8,1.4,0,0,3,0,0,0,0,0,2.4,0.2,NA,NA,NA,NA,NA
"GHA","000","200",7.50764,0.36799,"dbc48e85-1a57-40ee-87ef-92ec832a0b4a","",1.70620753658022,47.9,6,2.2,1.8,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA
"GHA","000","201",5.39722,-0.62334,"68653ea1-5ccf-4a98-9bdf-2f162f2a981e","",0.837467776924584,12.7,3.2,2.8,1.8,0,0,1.4,0,0,0.2,0,0.6,3.2,1,0.02265858825,0.3054129365,53.175376585,36040.2608975,6.38456516675
"GHA","000","203",9.39119,-0.49836,"3e48674b-87e4-4d3b-a1dd-d49d93e1a864","",0,4.75,6,3.2,0.8,0,0,0,0,0,0,0,0,8.2,0,0.038493502,0.58664913825,50.56,8492.0790865,6.74464183325
"GHA","000","206",9.78107,-0.79073,"5db4f465-9022-471a-a7ec-f4a054a80248","",0,1.2,7.6,2,0.4,0,0,0,0,0,0,0,0,8,0,0.02711473,0.4964769505,50.56,2728.860165,6.415187
"GHA","000","209",7.11268,-1.17239,"37d9285c-a9e1-4f3d-9ab0-021337541ffb","",2.04336622189901,18.25,7,2,0.8,0,0,0,0,0,0,0.2,0,4.8,0,NA,NA,NA,NA,NA
"GHA","000","210",7.29591,0.3281,"6224eea8-f3ef-43bd-92c9-d0f42a8f4826","""GPS NW accuracy"" is greater than 5; ",0,20.85,5,2.6,1.2,1.2,0,0,0,0,0,0,0,4.4,0,NA,NA,NA,NA,NA
"GHA","000","218",9.13552,-0.72288,"98d874bf-6580-4d30-abda-8ea77a2e87d9","",0.390317970351639,11.85,4,4,0.4,1,0.6,0,0,0,0,0,0,6.2,0,0.05774434225,0.95301040425,68.2060245575,7935.9538915,6.5775255
"GHA","000","219",6.34586,0.62636,"089ba3d6-5e2b-4965-b655-848189d072d5","",0.72143871641224,18.65,5.6,2,1.8,0,0,0.6,0,0,0,0,0,5.8,0.2,NA,NA,NA,NA,NA
"GHA","000","224",5.9913,0.51979,"303c2dfa-5c41-48db-96cc-761188ca3392","",0,0.25,3,1,1.2,0,0,4.8,0,0,0,0,0,3.2,0.4,NA,NA,NA,NA,NA
"GHA","000","226",8.58209,-0.37865,"620d5790-94e0-4d9e-a53a-b4335513563f","",0.141402024834229,0,6.4,0.8,0.8,2,0,0,0,0,0,0,0,5.4,0.6,NA,NA,NA,NA,NA
"GHA","000","227",7.62029,-1.11905,"92470a53-d108-4412-82eb-464bc36447f2","The record is duplicated in the schema; ",1.24751379733542,37.15,5.8,2.6,1.6,0,0,0,0,0,0,0,0,7.6,0,0.02656949825,0.4518582635,51.4234468325,3828.52861225,6.64334766675
"GHA","000","227",7.62029,-1.11905,"88287e99-737b-4a6f-8966-abe02e3b43f0","The record is duplicated in the schema; ",1.25928027542662,37.15,5.8,2.6,1.6,0,0,0,0,0,0,0,0,7.6,0,0.02656949825,0.4518582635,51.4234468325,3828.52861225,6.64334766675
"GHA","000","229",6.08824,0.73838,"0c4e2bc7-9809-44c3-82ec-616178b4568f","",0,0.95,3.4,1.8,1,0,0,2.4,1,0,0,0.4,0,3.2,0.6,NA,NA,NA,NA,NA
"GHA","000","231",8.19012,-0.84003,"ad3a92ab-5530-4b83-8d01-5e93510302bc","The record is duplicated in the schema; ",0.242601513195981,2.45,7.6,1.6,0.8,0,0,0,0,0,0,0,0,9,0,0.0300744836666667,0.538508331666667,50.78980063,3286.34463066667,6.39266022233333
"GHA","000","231",8.19012,-0.84003,"d556cbd0-094e-4086-b3d3-578cc24558dd","The record is duplicated in the schema; ",0.246760396279341,2.6,7.6,1.6,0.8,0,0,0,0,0,0,0,0,9,0,0.0300744836666667,0.538508331666667,50.78980063,3286.34463066667,6.39266022233333
"GHA","000","233",9.31408,-1.05016,"0d925e57-e784-4937-8dea-2d882ea9c54b","",0,0.8,4.6,2.2,1.4,1.8,0,0,0,0,0,0,0,6.8,0,0.0462893516666667,0.784702068,73.5812337333333,7740.017101,6.221425778
"GHA","000","234",9.26334,-1.12516,"2232f3e8-8e93-4082-a273-8f2063482991","",0,3.8,5.6,2.2,0.8,1.4,0,0,0,0,0,0,0,5.8,0,0.0365848875,0.5989626555,50.56,12651.9338925,6.386450167
"GHA","000","237",9.96791,-0.81209,"0099da57-f9d9-4e4d-9880-a4a104522c33","",0,0.6,6,2.6,1,0,0,0.4,0,0,0,0,0,6.4,0,0.034563257,0.485831553,50.908104,16994.7584333333,6.46373055566667
"GHA","000","238",8.02087,0.1681,"46923da8-7f33-46b2-b0bc-701df8e367fe","",1.59420670070962,15.5,5.6,1.6,1,0,0,1.8,0,0,0,0,0,4.8,0.4,NA,NA,NA,NA,NA
"GHA","000","239",10.43608,-0.78536,"12a28a94-e620-4fc3-b878-fbe46e1a5a81","",0,4.4,0.2,3.6,0.6,5.6,0,0,0,0,0,0,0,0.4,0,0.053209953,0.849095052,50.56,5154.59784533333,6.066073
"GHA","000","241",8.56398,-0.44731,"c3133f18-4a49-4956-92b8-7388aa778cf9","",0.982173043471605,6.5,6.4,1.6,1.4,0,0.4,0.2,0,0,0,0,0,5.6,0,NA,NA,NA,NA,NA
"GHA","000","243",7.47651,-1.64517,"2897e8b1-b5ef-48de-92ca-d0bff2eae06c","",0,15,5.2,2,1,0,0,1.8,0,0,0,0,0,1.8,0,NA,NA,NA,NA,NA
"GHA","000","252",7.38878,-0.79662,"3c11bc84-204d-4d87-878d-18f210863b09","",1.70339939451559,10.7,7.6,1.8,0.6,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA
"GHA","000","253",6.1617,0.37079,"7009d2c9-834c-43bb-aee1-4236bb2b1db7","",0.299403126993565,12.6,3.2,1.2,1.2,0,1,0,0,3.4,0,0,0,5,0,NA,NA,NA,NA,NA
"GHA","000","259",6.14166,0.80262,"a58bf33d-089c-47db-ae9d-2d9dcd94d9c1","",0.271713694779499,10.65,2.6,0.8,0.4,0,0,2.2,4,0,0,0,0,2.2,0,NA,NA,NA,NA,NA
"GHA","000","260",6.24693,0.78428,"bd6211da-4d9a-40a4-8983-18ad5f50fb1c","The record is duplicated in the schema; ",NA,4.2,4.8,2,1.2,0,0,2,0,0,0,0,0,4.6,0.8,NA,NA,NA,NA,NA
"GHA","000","260",6.24693,0.78428,"b5104f50-961d-49dc-8c3c-da51d4324f1e","The record is duplicated in the schema; ",NA,4.2,4.8,2,1.2,0,0,2,0,0,0,0,0,4.6,0.8,NA,NA,NA,NA,NA
"GHA","000","264",9.40729,-0.23612,"5323d180-7d03-4384-ad16-12418efa440e","",0,0.85,6.6,3.4,0,0,0,0,0,0,0,0,0,8.2,0,0.0417584025,0.638949789,51.53553714,18038.07007375,6.80942483325
"GHA","000","265",7.41526,-1.52559,"2b41fa66-bbe4-472d-a64c-6538bb5624bd","",0,1.65,4.2,2,0.8,0,0,2.4,0,0,0,0.6,0,1.4,0.2,NA,NA,NA,NA,NA
"GHA","000","266",10.77314,-1.07364,"b8ae9a33-f491-494a-9be0-aaa9242fae6f","",0.088722839111673,26.4,1,4.2,3,0.8,1,0,0,0,0,0,0,2,0,0.0529787715,0.773369942,50.56,6147.394081,6.5437418335
"GHA","000","268",6.1431,0.63901,"69cb7b2c-7877-4697-8fd0-31c2eb54fe84","",0.663281767665719,1.35,6.2,0.8,0.8,0,0.2,1.6,0,0,0,0,0.4,5.2,0.4,NA,NA,NA,NA,NA
"GHA","000","271",7.76229,-1.15766,"f4473c0e-fad1-4ec3-908a-207da715debe","The record is duplicated in the schema; ",1.22555752274148,37.5,3.2,4.4,2.4,0,0,0,0,0,0,0,0,4.6,0,0.03509430625,0.50639640225,50.7022309725,3063.58227975,6.68148541675
"GHA","000","271",7.76229,-1.15766,"da4238e4-4192-40cb-a8a2-d48c9cd34e98","The record is duplicated in the schema; ",1.16149480417187,27.9,3.8,3.8,2.4,0,0,0,0,0,0,0,0,4.6,0,0.03509430625,0.50639640225,50.7022309725,3063.58227975,6.68148541675
"GHA","000","273",10.27388,-0.82602,"a817a8e1-8b33-49d4-a6eb-c17636b4890d","The record is duplicated in the schema; ",0,22.9,5.2,3.4,1.4,0,0,0,0,0,0,0,0,4.2,0,0.039850166,0.6955677065,50.56,5069.1647245,6.485968667
"GHA","000","273",10.27388,-0.82602,"f39da180-658c-41e6-baa0-1c6f09655f25","The record is duplicated in the schema; ",0,22.65,5.2,3.4,1.4,0,0,0,0,0,0,0,0,4.2,0,0.039850166,0.6955677065,50.56,5069.1647245,6.485968667
"GHA","000","274",9.19439,-0.88538,"8e79d345-3b10-4351-b9bc-8b27751b9966","",2.1978436697831,29.65,1,6,3,0,0,0,0,0,0,0,0,1.4,0,0.052930417,0.847390414,71.54007503,8145.315123,6.053301333
"GHA","000","275",10.2221,-1.06577,"dd8d6671-4374-4de1-81c6-634853eae89f","",0,1.9,0,5,3.4,0,1.6,0,0,0,0,0,0,0,0,0.05603820975,0.737160072,51.082156,12662.98563325,5.3547349165
"GHA","000","279",10.2212,-0.83404,"45c64521-ef0b-4f1b-92d6-8fcd8a218def","",0,0,5,2.6,0.6,1.8,0,0,0,0,0,0,0,6,0,0.0448068585,0.75063358825,50.671611,8073.5638395,6.50323675025
"GHA","000","280",10.46058,0.11662,"2f0d6dbf-53ec-45be-a2de-977ebd1ed7a5","",0,0,0.2,4.8,3,2,0,0,0,0,0,0,0,0.2,0,0.0333504463333333,0.531044020333333,50.56,3240.25252633333,5.952304
"GHA","000","281",7.4547,-1.52678,"dc90cb3c-2192-444a-88b8-e016c4944969","",2.23253275273616,43.9,3.8,2.2,1.6,2,0,0,0,0,0,0,0.4,4.8,0.6,NA,NA,NA,NA,NA
"GHA","000","284",8.0248,-1.02383,"07ecb29a-6d19-41d2-81e4-47e111d63d5e","The record is duplicated in the schema; ",2.28927296431782,18.7,7.2,1.8,1,0,0,0,0,0,0,0,0,9,0,0.0454394155,0.7726594555,50.56,5425.539791,6.7116765
"GHA","000","284",8.0248,-1.02383,"673a1250-3b09-4d1b-84f2-02eab25daf27","The record is duplicated in the schema; ",2.28927296431782,18.55,7.2,1.8,1,0,0,0,0,0,0,0,0,9,0,0.0454394155,0.7726594555,50.56,5425.539791,6.7116765
"GHA","000","288",5.78428,0.02786,"2fecb602-677f-49b4-9793-5a3829f23057","",0.386776126752449,0,3.8,1,0.2,1.8,1,2.2,0,0,0,0,0,3.2,0.6,NA,NA,NA,NA,NA
"GHA","000","291",7.15755,-1.14208,"1189e0e1-28e6-4b8a-9c4e-3c3bedd28fef","",0.37568577186349,16.25,7.2,1.6,1.2,0,0,0,0,0,0,0,0,3.8,0,NA,NA,NA,NA,NA
"GHA","000","293",9.17923,-1.17786,"d1190c99-1ecc-4427-b4ad-f1086f4d4b50","",0.885574151576672,14.2,7.8,2.2,0,0,0,0,0,0,0,0,0,7,0,0.03208368475,0.4833022445,54.9312957725,11293.76765075,6.56158908325
"GHA","000","294",8.09403,-0.16075,"58a4859b-c365-4003-957b-5016dfa51c48","",2.48220816021455,22.5,6.8,1.6,1.2,0,0,0,0,0,0,0.4,0,6.6,0.2,NA,NA,NA,NA,NA
"GHA","000","295",10.2284,-1.05167,"a30c24ba-3e84-4b2e-928b-aad7f60c0165","",0.280031460946218,1.5,0.2,6,2.4,0,1.4,0,0,0,0,0,0,0.2,0,0.0445871585,0.60066095225,54.228273685,6729.83970925,6.5316625835
"GHA","000","299",9.43532,-0.36228,"1660ac9f-7200-4194-b491-52dd37d9616a","",0.12338019813967,1.65,3.4,3.2,1.2,0.6,1.2,0.4,0,0,0,0,0,2.4,0,0.04777527575,0.82405754325,67.9375363,7331.542021,6.4173363335
"GHA","000","301",7.85249,-0.00596,"e91d3079-a613-450b-ac01-3127053ba286","""GPS NE accuracy"" is greater than 5; ",2.4025240072902,12.35,5.2,1.6,1.6,0,0,1.6,0,0,0,0,0,5.4,0.2,NA,NA,NA,NA,NA
"GHA","000","302",7.77982,-0.57977,"e89e2160-33b5-49b0-bd7d-27dd333bfe83","The record is duplicated in the schema; ",0.429751251947166,30.25,7.4,1.8,0.8,0,0,0,0,0,0,0,0,8.6,0,0.0426913225,0.680515868,50.951617,3278.7815865,5.95652933325
"GHA","000","302",7.77982,-0.57977,"48f53ff9-5a19-414f-acd9-877941250143","The record is duplicated in the schema; ",0.395093892919169,29.9,7.4,1.8,0.8,0,0,0,0,0,0,0,0,8.6,0,0.0426913225,0.680515868,50.951617,3278.7815865,5.95652933325
"GHA","000","305",8.03723,-0.01743,"90752342-b5a9-47d1-a362-fbb9b990ad9b","",1.47874854577869,21.85,7,1,1.6,0.4,0,0,0,0,0,0,0,7.2,0.4,NA,NA,NA,NA,NA
"GHA","000","306",6.08648,0.85891,"176ae685-30bf-42c7-a213-f2864f344855","",0,0,4.8,1,1.2,0,0,3,0,0,0,0,0,4.8,1.4,NA,NA,NA,NA,NA
"GHA","000","307",6.4684,0.58477,"2d15f5b0-510a-4f9a-a734-55a220749752","",0.76471196434128,0.25,4.8,1.6,1.8,0.2,0,0.4,0,0.8,0,0.4,0,4.6,0,NA,NA,NA,NA,NA
"GHA","000","308",6.04029,-0.01069,"005361ef-5b31-49f6-b731-c5414030c42e","",0.927622773842989,25.05,6.8,2,1.2,0,0,0,0,0,0,0,0,5.4,0,NA,NA,NA,NA,NA
"GHA","000","310",7.66458,-0.96254,"cdbd1d0c-2bb3-4eaf-9bc0-a386539f6cb7","The record is duplicated in the schema; ",1.02628730585913,33.25,6.8,2,1.2,0,0,0,0,0,0,0,0,8,0,0.026237032,0.48545783525,59.055372305,3373.57210075,6.62403025025
"GHA","000","310",7.66458,-0.96254,"87c23da1-974c-4f10-86d1-11b30404e963","The record is duplicated in the schema; ",1.04184020581603,34.1,6.8,2,1.2,0,0,0,0,0,0,0,0,8,0,0.026237032,0.48545783525,59.055372305,3373.57210075,6.62403025025
"GHA","000","315",10.70632,-0.28833,"6062c0fe-cb64-4af7-930e-663cfb0a19a3","",0.0623832462503951,9,0,5.6,0.8,2.6,0,0,0,0,0,0,1,0,0,0.04327644425,0.61907482075,50.56,3564.14701375,5.96611108325
"GHA","000","316",8.01492,-1.05262,"577ac63e-c46e-401f-bc0b-f9368b6bfb1a","The record is duplicated in the schema; ",0.664927235392914,5.1,7.4,2,0.6,0,0,0,0,0,0,0,0,8.6,0,0.0275834996666667,0.497517211666667,50.56,2369.215913,6.38428633366667
"GHA","000","316",8.01492,-1.05262,"5c7b371f-0426-41d3-8db4-8ea8a5266d54","The record is duplicated in the schema; ",0.66839748830684,5.1,7.4,2,0.6,0,0,0,0,0,0,0,0,8.6,0,0.0275834996666667,0.497517211666667,50.56,2369.215913,6.38428633366667
"GHA","000","317",9.70049,-0.82453,"190887ef-bb6e-4f0d-bfcb-e8b241893b06","The record is duplicated in the schema; ",0,15.8,3,4.4,2,0.6,0,0,0,0,0,0,0,2,0,0.057490053,0.939701744,50.56,7117.235722,6.4882093335
"GHA","000","317",9.70049,-0.82453,"d78ac103-060b-4796-83d8-17a9c47c2482","The record is duplicated in the schema; ",0,15.8,3,4.4,2,0.6,0,0,0,0,0,0,0,2,0,0.057490053,0.939701744,50.56,7117.235722,6.4882093335
"GHA","000","319",8.72564,-0.39346,"ec8fdd95-fb7d-4571-8742-eeaca9201bdc","",1.15708249683768,1.5,5.8,2,1.2,0.8,0,0,0,0,0,0.2,0,5.8,0.2,NA,NA,NA,NA,NA
"GHA","000","320",6.08421,0.74754,"34ca168e-a8a8-4116-b847-2af1091339d6","",0,0,6.2,1.6,1.6,0,0,0.6,0,0,0,0,0,6.8,0,NA,NA,NA,NA,NA
"GHA","000","321",9.12904,-1.20834,"5ce8581b-f952-4b73-a901-c4634de4a7cf","",NA,0,1.4,0.8,0,7.8,0,0,0,0,0,0,0,2.2,0,NA,NA,NA,NA,NA
"GHA","000","323",7.20621,-1.09789,"d580e3a9-3c2a-4fbf-83c5-b711465dfef2","",0.920143721451997,13.2,6.4,1.8,1.4,0,0,0.2,0,0,0,0,0.2,3,0,NA,NA,NA,NA,NA
"GHA","000","326",8.09698,36.59054,"c237b7c9-7e6e-4c9b-99bc-b2f8a6c4a376","GPS NEpoint not within country boundary; GPS NWpoint not within country boundary; GPS SEpoint not within country boundary; GPS SWpoint not within country boundary; ",2.22690904709547,16.9,1.4,3,0.2,0,0,0,4.2,0,0,0,1.2,1,0.4,NA,NA,NA,NA,NA
"GHA","000","329",7.49321,-1.55123,"7e41acdc-c6ca-4b93-a9c7-cdc04623fcb8","",0.985279400247753,36.7,6.6,2,1.4,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA
"GHA","000","330",7.76648,-0.38348,"d353f43e-c6ce-4a46-ba5e-691ce598cfba","",1.71201845477659,34.1,6,2,1.6,0,0,0,0,0,0,0.4,0,4.6,0.4,NA,NA,NA,NA,NA
"GHA","000","331",8.09851,0.39829,"75aab6b7-98eb-4299-9aca-440367fd52c7","",2.49546899286277,53.2,6.4,2,1.4,0,0,0,0,0,0,0.2,0,6.6,0,NA,NA,NA,NA,NA
"GHA","000","336",6.86859,0.42466,"819f8dee-f5bc-4f85-b72f-e7fc5f5c5405","",2.68165645011928,49.3,3.8,2.2,1.8,1.2,0,0.8,0,0,0,0,0.2,6,0.4,NA,NA,NA,NA,NA
"GHA","000","337",6.71254,-2.20083,"c0700d0f-0b82-41f1-b541-8f3c354b16bb","",2.22209637822837,51.7,3,4.2,1.8,0,0,0,0,0,0,1,0,2.6,0,NA,NA,NA,NA,NA
"GHA","000","348",9.43538,-1.30098,"157f6f02-a099-47ae-afd3-469b5a9961ab","""Date"" is 2013-08-01 or less; ",0,0.85,7.6,2,0.4,0,0,0,0,0,0,0,0,7.2,0,0.0283270215,0.534036934,50.600159335,2998.235331,6.180441667
"GHA","000","353",6.26572,0.17346,"1b74c194-3c3b-4aef-b8a7-89c49f1a1e73","",0,13,5.8,1.8,1.6,0,0,0.6,0,0,0,0.2,0,5.2,0.4,NA,NA,NA,NA,NA
"GHA","000","357",7.00128,-1.70944,"6ea391c5-1ea2-4b22-bf6c-c8372beb9bd4","",0.837771612639852,37.95,2.6,5,2.4,0,0,0,0,0,0,0,0,3.4,0,0.0350234723333333,0.460659972333333,50.5707091566667,11635.259682,6.32461644433333
"GHA","000","360",7.36153,-1.89569,"4574be16-8c57-4329-8ef1-40a15a6041b6","",0.111851345840248,48.25,3.6,4.2,1.6,0,0,0,0.6,0,0,0,0,3.2,0,NA,NA,NA,NA,NA
