"survey_uuid","Country","Landscape..","Household.ID","Round","median_field_size","Total_Area_Farmed","intercrop_rate","pesticide","herbicide","fungicide","yield_quantile","avg_pct_crops_any_sold","pct_fields_irrigated","pct_fields_inorganic_fert","pct_buy_seed","number_fields","Total_Area_Owned"
"bfc7ae46-9ee5-4cd7-9b16-bed6b808f124","RWA","L07","nkZFomM6JN2","1",0.2147,0.5853,0,0,0,0,3.2,0.333333333333333,0,0,0,3,0.5853
"c0345503-4bb5-4c35-87d0-9fdaf9d4da16","TZA","L20","uDCakBEm7VB","1",9.5,27.8,0.666666666666667,0,0,0,3.33333333333333,1,0,0.333333333333333,0,3,26.3
"c09b53ce-bc7d-4d53-b0b1-ec7332d8dac3","TZA","L20","JbsDyyJEsp2","1",2.2,11.6,0.5,0,0.5,0,2,0,0,0,0.5,4,8.1
"c0a4176b-57e2-4e35-a929-2c869d1d7fb2","UGA","L01","CR6uc2DJjF2","1",0.3165,1.8166,0.428571428571429,0,0,0,2,0.2,0,0,0,5,1.8166
"c0b6ad5d-7b15-44b2-9313-4f2a8e8e8039","GHA","L03","5G241XCT6VA","1",NA,0,0,0,0,0,2.5,1,0,0,0,4,0
"c0ee3f45-1307-44e5-94f7-975ba1d24816","TZA","L22","T5DZd2AUTX7","1",1.1,2.2,0,0,0,0,1,0,0,0,0.333333333333333,2,2.2
"c12607b3-378c-4ab2-8f13-2971997ed2d2","GHA","L05","uF4YRcniT69","1",0.8755,2.9747,0,0,1,0,3.5,0.333333333333333,0,0,0,3,2.9747
"c12efe5a-cec7-4776-9424-84df4371bb54","GHA","L01","ZgVCya2zX73","1",1.2,10.7,0,0,0.833333333333333,0,3,1,0,0.4,0.166666666666667,6,NA
"c130f306-45b2-4403-8d83-c621c3590d87","GHA","L01","njfYPSwX6c8","1",2.45,4.9,0,0,1,0,1.5,1,0,1,0,2,NA
"c284e0c0-44ad-47e9-a7b3-f1ec96bd1161","UGA","L02","Yz9QZdfbFV","1",0.355,0.71,1,0,0,0,2.33333333333333,0,0,0,0.666666666666667,2,0.71
"c2ea5319-61b3-47fd-aa36-3cec5d275103","RWA","L01","bW7iZTf8uW7","1",0.0713,0.1426,1,0,0,0,NA,0,0,0,0,2,0.1426
"c32070be-5d2a-4691-b097-0fe0d2a02d8d","TZA","L10","SGWnjCX1hJ3","1",1.7,3.4,0.5,0,0.5,0,2,1,0,1,0.5,2,3.4
"c44044e3-f1a9-4787-8085-b1633d00f725","TZA","L18","2zFRVcySNg6","1",0.3,0.3,1,0,0,0.5,2.5,0.5,1,1,1,1,NA
"c4d457a3-8d66-49bb-9402-3c4d7928aa81","UGA","L01","D3dra7efrt6","1",0.485,0.97,0,0,0,0,3.33333333333333,0,0,0,0,2,0.97
"c4dae785-5380-45f7-b387-cdcca5356ffa","UGA","L02","Q12jo3rceY8","1",0.135,0.27,1,0,0,0,1,0,0,0,1,2,0.27
"c512b6a8-5c52-4921-a663-e499d9b7a5fa","UGA","L06","YXV6xbSxws2","1",2.2,12.92,0,0,0.5,0,2.28571428571429,0.285714285714286,0,0,0,4,12.92
"c523e191-a61a-40f2-9501-13298b076f24","GHA","L06","vqK89X1n7z7","1",0.8,1.6,0,0,1,0,3,0.333333333333333,0,0.5,0.25,2,NA
"c5610aa7-58da-4a1b-9f8a-68d5f71db8e7","UGA","L04","akR9WC1ESX","1",0.08,0.99,0,0.272727272727273,0,0,2.3,0.166666666666667,0,0,0,6,0.99
"c5794234-ca77-4dd7-a4c7-2cf485f2b0f4","RWA","L06","CGeuGzTDPV5","2",0.05005,0.1001,0.6,0,0,0,2.42857142857143,1,0,0,0,3,0.1001
"c660f861-2a33-4dff-ac5a-96580e57f552","TZA","L19","W5cRAyZKiP3","1",5.2,5.2,0,0,0,0,2,0,0,0,0,2,5.2
"c6d9faa2-849c-493a-a120-805962a336dc","GHA","L04","KaNq8vjzJV5","1",0.515,1.03,0,0,0.416666666666667,0,2.33333333333333,0.5,0,0.166666666666667,0.583333333333333,6,1.03
"c6f21029-8fde-41d5-a099-5bf40c8d97f7","RWA","L04","Xcq8cPDrtJA","1",0.1705,0.1705,0,0,0,0,1.5,0,0,0,1,2,0.1705
"c7615c68-7686-463b-bdd7-26fa7d7201cd","UGA","L06","JiVbXhqxqD2","1",0.455,0.91,0,0,0,0,3.5,1,0,0,1,3,0.44
"c7e86b3a-687e-4653-8d10-1ca0ee9ba45e","UGA","L02","WMFdhZg7RN5","1",0.205,0.41,0,0,0,0,2,0.666666666666667,0,1,0.666666666666667,2,0.41
"c8611342-77ba-49cb-804c-bd3b862756b0","GHA","L01","V42v2Qoi8j3","1",7.7,7.7,0,0,1,0,3,0,0,0,0,1,NA
"c89ba34a-a0c8-4e10-9881-4604c6fef337","GHA","L05","WX9WPcwEjJ9","1",NA,0,0,0.125,0,0,3,0.5,0,0.25,0.125,4,0
"c8a40ee3-2c34-4ee2-96c9-f04e5172a7c9","UGA","L02","p7HQJGp7P14","1",0.245,0.49,0.666666666666667,0,0,0,3.33333333333333,0,0,0,1,2,0.49
"c927b1a5-9513-4725-9e18-2ac1e2d53685","GHA","L06","CTRQQXCQTVB","1",0.33,0.33,0.75,0,0.5,0,1,0.5,0,1,0,3,0
"c9f99a8b-b563-4e4d-9ddf-78e300057b79","TZA","L03","JdnGCqPhcWB","1",0.9,4.8,0.666666666666667,0,0.333333333333333,0,3.33333333333333,0.5,0,0,0,3,4.8
"ca5dfa4b-df14-4a21-a08d-097a9528f20e","GHA","L06","eYyzj3xgGn8","1",NA,0,0.25,0,0.75,0,NA,0.5,0,1,0,2,NA
"caad4289-c42d-4544-98e1-4158467cc2da","UGA","L03","ve5Vid3J3j2","1",0.225,1.72,0,0.5,0,0,2.66666666666667,0.333333333333333,0,0,0,4,1.72
"cb005802-6aaa-4be2-a4cd-8e4cb5ea446b","UGA","L03","k6Z9D2Z16q9","1",1,5.33,0,0,0,0,3,0.75,0,0,0.5,4,5.33
"cb030ff7-e3cd-4d1f-82f9-9d2e2d986b58","GHA","L02","NZwEq9cA5VB","1",NA,0,0,0,1,0,3.5,1,0,0.5,0,2,NA
"cb440ab5-685f-4875-bd9b-7bc1316658f9","UGA","L06","43RqATksCs8","1",0.725,3.13,0,0,1,0,3.5,0.333333333333333,0,0.2,0.833333333333333,5,3.13
"cb9fe6d7-183c-4fa2-8c68-00a94e2e94fb","GHA","L06","joFqVCsb215","1",2.7,2.7,0.5,0,0.5,0,1,0.5,0,0,0,1,NA
"cbb0f8b0-7d0c-46f6-9cd5-c91ac6c5f7d0","TZA","L20","mZbBzdZE8P5","1",3.3,12.2,0.333333333333333,0.666666666666667,0,0,3,0.5,0,0.666666666666667,0,3,12.2
"cbdd1c05-12ad-443a-89dd-446e25f13ed9","GHA","L05","mKsBRiEXdL6","1",2.1177,6.4767,0,0.125,0.375,0,3.14285714285714,1,0,0.125,0,4,6.4767
"cc5fbde8-1aa7-4b1e-8c38-6de1a72deb2b","GHA","L01","EmjTzkKPcK4","1",27.15,54.3,0,0,1,0,1,1,0,0.2,0.2,5,54.3
"cc71a4b5-b9a9-4d02-8ccd-8388004e6fc2","RWA","L03","ydvLLQUM1wA","1",0.1551,0.3102,0.5,0,0,0,3,0,0,0,0,2,0.3102
"cc774613-e5ec-4380-9bb2-64620205dc04","TZA","L19","kDWcVHqaaf2","1",7.9,15.8,0,1,0,0,2,1,0,1,0,2,15.8
"cca38534-be3b-4ce3-9ea1-b66a1caf13c6","GHA","L03","GDXUCUdQZB6","1",1.87095,3.7419,0,0.666666666666667,0,0,1.33333333333333,1,0,0.333333333333333,1,3,3.7419
"ccbf8493-3532-4b8f-af36-abb39d268a30","TZA","L11","SqBCN18ii19","1",0.7,0.7,1,0,1,0,3,0.5,0,1,0.5,1,0.7
"cda42b94-695c-41e1-b3d7-de6ffbb82b5d","GHA","L05","nMZQwMPqKU4","1",0.3136,0.3136,1,0,0,0,NA,0,0,0,0,1,0.3136
"ce5b9361-c1f7-469e-a8ad-837b86414186","UGA","L04","z9PS7Qjy5L2","1",0.19,0.593,0.444444444444444,0.2,0,0,3.11111111111111,0.333333333333333,0,0,0.333333333333333,5,0.593
"cefb6515-e4dd-43d8-8263-c167750cbc53","RWA","L06","CGeuGzTDPV5","1",0.12925,0.2585,0.5,0,0,0,3.25,0,0,0,0,2,0.2585
"cf062afc-bd57-4596-8f62-e17035bd366a","RWA","L04","YDokUMGBos2","1",0.0588,0.0588,0,0,0,0,3.5,0,0,0,0.5,1,0.0588
"cf798824-d2ae-4b89-b775-2c73a0da6597","UGA","L07","x3KJboY4Wn4","1",0.5,2.35,0.666666666666667,0,0,0,2.33333333333333,0.142857142857143,0,0,0.5,4,0.87
"cf864127-b108-4429-acf1-1442a0adfa48","UGA","L06","i5k7QWkLJw8","1",1.03,5.96,0,0.4,0,0,3.66666666666667,1,0,0,0.666666666666667,5,4.51
"cfb103df-cfd6-49a2-98cb-27854f793694","RWA","L06","JYjBoTCdte4","1",0.1299,0.2598,0.333333333333333,0.166666666666667,0,0,2.83333333333333,0.2,0.333333333333333,0.166666666666667,0.166666666666667,3,0.1374
"cff0cad5-55f6-43e8-88f6-98b87f4338ac","RWA","L04","iV8EbG17vX2","1",0.054,0.108,0,0,0,0,NA,0.5,0,0,0.5,2,0.108
"d0023186-dde3-4943-9fc2-5a4fe3015351","TZA","L20","RbeUER44T9B","1",4.8,12.1,0,0,0.333333333333333,0,2.66666666666667,0,0,0,0,3,12.1
"d026ab32-fc22-4d0c-81b6-488e7d5d1974","TZA","L22","X9YiaEDanB7","1",0.755,1.51,0.5,0,0,0,2.5,0,0,0,0,2,1.51
"d0a5fee8-c6e6-4b96-a169-37cc92963083","RWA","L07","vC1xGx4WFW","1",0.3057,4.0585,0,0.333333333333333,0,0,3,0.666666666666667,0,0.5,0.166666666666667,3,4.0585
"d0a9b68e-ca31-4ddf-bac3-826680404b7e","UGA","L04","UKqsMYWu6S2","1",0.3,1.01,0.2,0.181818181818182,0,0,3.4,0.571428571428571,0,0.1,0,6,1.01
"d0adb685-9e9f-4338-b161-f3fadb77b43f","GHA","L02","ArjKWQXjiQ2","1",1.7498,1.7498,0,0,1,0,1,1,0,1,0,1,1.7498
"d11e23bc-55a0-4891-bfda-b2da034ed560","GHA","L03","nLAqDVxLW42","1",4.452,12.309,0,0.166666666666667,0.166666666666667,0,2.8,1,0,0.5,0,5,12.309
"d141c054-6761-4ee8-9eb4-ac91e0e5596c","GHA","L04","dSafpBy1bV9","1",1.5,1.5,0,0,0.5,0,1,1,0,0,0,1,NA
"d18f8d52-c476-43a9-8030-eb7d06269533","RWA","L02","TSZ8yp6UEy4","1",0.0626,0.0626,0,0,0,0,3.25,0,0,0,0.5,2,0.0626
"d1ce23c5-28de-4021-8038-44348d100196","TZA","L20","EhEwHyqcgE7","1",2.1,4.2,0,0,0.5,0,2,0.5,0,0,0,2,4.2
"d24c4993-d93d-48af-a0fd-1902de029171","TZA","L10","Gc14tmsJ7A3","1",3.9,3.9,1,0,1,0,1,0,0,0,0,1,3.9
"d24cc455-06ba-4297-ab98-1097bff5c768","TZA","L18","GZButysJgS4","1",5.6,5.6,1,0,1,0,3,0,1,1,1,1,5.6
"d28f84cc-0445-431b-b1d6-385239f2e7df","TZA","L11","8bfdq81qVM8","1",0.5,2.7,0.75,0,0.5,0,2.75,0.5,0,0.75,0,4,0.3
"d2bec959-2221-47a4-9936-8367626b6ab1","UGA","L06","mpqcPSFDpCB","1",0.715,1.43,0,0.5,0,0,3,0.333333333333333,0,0,0,3,1.43
"d3fefa08-99b0-4084-ba99-54c35261ac0b","UGA","L06","XBSg6BUGH3","1",0.4,0.4,0,0,0.166666666666667,0,3.4,0.75,0,0,0.2,3,0.4
"d429403a-c2c9-43d1-a83c-9a5645e1c2ae","GHA","L03","1YyZC8Zyxy7","1",0.88385,1.7677,0,0.25,0,0,2,0.5,0,0.5,0,2,1.7677
"d4fb9af4-ce82-4a48-bf6c-a442df14e548","UGA","L03","4mjZfGs3Aw","1",0.405,1.79,0.6,0,0,0,2.6,0.666666666666667,0,0,0,5,1.79
"d506f4fe-85a2-44b7-bb85-169b5cf7fc89","RWA","L04","cuVuG6WmhC5","1",0.1687,0.3374,0,0,0,0,3.25,0,0,0,1,2,0.3374
"d51b90d5-7acc-49f1-95f4-0ab13f7fe0a0","GHA","L01","qqEgat4rGk9","1",1.9,3.8,0,0,1,0,2.5,0,0,0.5,0,2,NA
"d55374a8-49e6-49c2-be8a-55cf08b18e65","TZA","L22","mzUJUxpe7c4","1",0.75,1.5,0,0,1,0,1.25,0.25,0,0,0,3,1.5
"d574bdc8-548e-480d-a1e5-5a13c0b9fadc","RWA","L02","Az5BDLdFCQB","1",0.52445,1.0489,0,0.333333333333333,0,0,3,0.75,0,0.333333333333333,0.166666666666667,3,1.0489
"d61e68d7-327f-4629-a6d8-60cf22c6223e","RWA","L01","wy7axJB9t4A","1",0.478,1.0275,0,0,0,0,2.5,0,0,0.2,0.333333333333333,3,1.0275
"d6b15147-785a-4925-9dde-9674d1c5b436","TZA","L22","fxSB64jdaSA","1",1.5,3,0,0,0,0,1.5,0.5,0,0,0,2,3
"d6f5fccf-36c6-484c-80e1-d41cc8c6dffe","GHA","L02","go6Ch5Km3k7","1",4.1102,8.2204,0,0,0.25,0,3.75,1,0,0.25,0,4,8.2204
"d7336a5d-3354-4212-94aa-17fe364b4f0c","GHA","L03","phfDZ3p9QE5","1",1.6217,1.6217,0,0.25,0.25,0,3.75,1,0,0.25,0.25,2,1.6217
"d7e23fee-7483-4477-b5af-b4da25764b8b","TZA","L03","XaYWTVN67N4","1",2.5,20.7,1,0.2,0,0,1.6,0,0,0,0,5,20.7
"d832a557-e0c0-45f1-831f-843d344a47cf","RWA","L01","cZWWUyRwuTA","1",0.37545,1.3943,0,0,0,0,3.83333333333333,0.25,0,0.5,0.285714285714286,4,1.3943
"d8617376-83b3-4a70-95f1-793f75e2c627","UGA","L03","fvoTDbKYuW5","1",0.685,2.54,0.333333333333333,0,0,0,2.33333333333333,0,0,0,0,4,2.54
"d8b18e97-41da-40da-afbf-f393fa38a5b0","TZA","L20","tQBVYhTSUx5","1",1,2.9,0,1,0,0,4,0,0,1,0,3,1.9
"d8d5fb89-2591-4de3-8343-17ae8b695b5b","UGA","L02","ypMu1Vkfqo9","1",0.08,0.239,1,0,0,0,2.5,0,0,0.166666666666667,0.75,3,0.239
"d90b0f7c-547a-4c32-9a07-95743d082359","TZA","L18","UDim1j4z9K9","1",0.45,0.9,0,0.5,0,0,3.5,0.5,1,1,1,2,NA
"d90bab57-9220-4267-b458-b9fd9db51c96","UGA","L04","mBXHuSst1y6","1",0.115,0.23,0,0.75,0,0,1,0,0,0.25,0,2,0.23
"d929eaf6-c781-45cc-8649-a4f9ca951f76","RWA","L01","4uYtGb6q1h5","1",0.1052,0.3377,0.333333333333333,0,0,0,NA,0.428571428571429,0,0.75,0.666666666666667,4,0.3377
"d9a3cb75-02e9-4ef0-b9c8-678af1c7f699","TZA","L10","Rmvq4s33Ev8","1",19.8,39.6,1,0,0,0,3,0,0,0,0,2,1.6
"da0d8b39-3b74-4f53-815e-2183d45fefbc","GHA","L02","Wth4nHzDVc8","1",6.4622,6.4622,0,0,1,0,1.5,0,0,0.5,0,2,6.4622
"da3e7bed-56e9-49c9-b076-d7e256710461","RWA","L04","gtdvY5R76A5","1",0.03505,0.0701,1,0,0,0,3.25,0,0,0,0.5,2,0.0347
"db5bd6da-fdf9-426f-ae3f-218d5c2846f3","TZA","L18","tWqyJcJmuN5","1",0.4,0.4,0.5,1,0,0,3,0.5,0,1,0,1,0.4
"dbaa44c9-a120-4f3a-9ba7-9791c2eb5e48","RWA","L01","2AzeKX3Xdj9","2",0.129,0.4107,0.285714285714286,0,0,0,3.16666666666667,0,0,0,0.285714285714286,4,0.4107
"dbd9b943-e479-47d0-a29c-7d1be4c76c4c","GHA","L04","9M4qT2DMJj","1",4.95,9.9,0,0.5,0,0,2.5,1,0,0.5,0,2,9.9
"dc6ab15c-6156-4b56-a487-0d5d868ac3f3","TZA","L20","Vuke4bM37hA","1",2.4,4.8,0.666666666666667,0.333333333333333,0,0,4,1,0,0.333333333333333,0,2,4.8
"dd039e05-a1c6-418f-89e1-ba04811204c4","TZA","L20","wtdrsEsEBX2","1",1.95,3.9,0,0,0,0,4,0.5,0,0,0.5,2,NA
"dd28c3a1-2b55-4fe4-866a-22836a90ceca","RWA","L02","Mq9anduKdR9","1",0.1917,0.7582,0,0.666666666666667,0,0,4,0.666666666666667,0,0.333333333333333,0.5,3,0.7582
"dd450763-c5be-407d-a2f8-764a2fbaa494","GHA","L01","PXb5NT8y8n6","1",5.9,5.9,1,0.333333333333333,0.333333333333333,0,4,1,0,0.333333333333333,0.333333333333333,2,NA
"dd7076b3-1301-4e22-876b-7529d5452145","GHA","L03","w5r45534D96","1",0.889,0.889,0,0,0.5,0,2,1,0,0,0,1,0.889
"ddda0c2c-d650-4c8d-af68-4a258c5a87f8","UGA","L01","fqBewDc4e89","1",0.38,1.3,0,0,0,0,1.6,0,0,0,0,3,1.3
"de3d3dcb-d1d0-4177-8a7c-3c83b6e15073","GHA","L01","bnNcJ3bknL7","1",7.4,7.4,0,0,1,0,2.33333333333333,0.75,0,0.25,0,4,NA
"deabcd8d-8f89-47cd-9840-dbd6d63d125a","GHA","L04","P6yZhzEGVc6","1",5.6,5.6,0,0,0,0,4,0.25,0,0,0.5,2,5.6
"df0d3bc9-637b-4529-9ecf-8bf89e118474","RWA","L04","5AjH6QaGU24","1",0.1078,0.552,0,0.166666666666667,0,0,1.66666666666667,0.4,0,0.166666666666667,0.857142857142857,3,0.552
"df19a4da-feba-4581-b96a-110c95fd9f9a","TZA","L22","w7mhEiauzv4","1",1.45,2.9,0.666666666666667,0.666666666666667,0,0,2.33333333333333,0.666666666666667,0,0,0,2,2.9
"dfaf6b1f-a1e2-4001-a219-b73ebf25b413","TZA","L11","WvS53Ci87D3","1",2.9,2.9,1,1,0,0,2,0,0,1,0,1,2.9
"dfb9aa4b-b7a7-444b-ad2d-8922616c617e","GHA","L02","arUegScQDF9","1",3.6,9.7395,0,0,0.75,0,3.25,0.75,0,0.5,0,4,9.7395
"e00cd33e-ea1b-47ab-b27f-0d6b012f2679","TZA","L19","a77UhCZgDh2","1",1.1,2.2,0,0.5,0,0,3,0.5,0,0,0,2,2.2
"e015f609-ad2a-4224-bb88-dbd0a6c623ef","RWA","L04","rkEPTagLmF8","1",0.1887,0.1887,0,0,0,0,1.25,0.5,NA,0,0.25,2,0.1887
"e10d4b6c-1dc1-4a03-bed7-56c40c8ab501","TZA","L20","pAiSMicbJb9","1",19.6,19.6,0,0,1,0,2,1,0,0,0,1,19.6
"e26526b4-8b9d-4a6e-bf84-352b6054b45e","UGA","L07","k8Wj9vHnf53","1",0.185,1.12,0.4,0,0,0,2,0,0,0,0.6,4,0.97
"e2869926-d6d8-4a44-85c0-60c674e85cf1","UGA","L03","LXeBkVStet6","1",0.2,1.5,0.666666666666667,0,0,0,3.66666666666667,0,0,0,0.333333333333333,5,1.23
"e2977d95-2e2b-4d47-973f-7b0c1131964a","UGA","L03","vPv6VoT5Hx6","1",0.2,0.56,0,0,0,0,2,0,0,0,0,3,0.56
"e2b51794-c024-4783-b02f-d4cc5c2dfd86","RWA","L01","QUACw1VqWL2","2",0.2675,0.7511,0,0,0,0,2.6,0.5,0,0.2,0.6,3,0.4836
"e2e6a7d5-e0a4-4b55-be96-23f87726c99a","GHA","L02","UUj4sWMqYC3","1",1.199,12.3628,0,0,0.5,0,3.5,1,0,0.5,0,4,10.5938
"e30415ea-eecf-4843-93fb-f13175eebb36","UGA","L04","TdHhH26Qsi9","1",0.26,0.26,0,0,0,0,1.4,0.2,0,0,0,3,0.26
"e30bc8a0-5a93-4c05-9d89-2a7148e7dfee","RWA","L06","jQRmJu3n453","2",0.0829,0.3723,0,0,0,0,3.16666666666667,0.666666666666667,0,0.142857142857143,0,4,0.3723
"e359f848-a11f-4aa3-a9df-575b096e8d54","RWA","L01","fSLig1NkSU7","1",0.46455,0.9291,0.333333333333333,0,0,0,NA,0.333333333333333,0,0,0.666666666666667,2,0.7125
"e3e25c2f-bda3-44e0-9244-37c016ddf34f","RWA","L07","8LgQmjxaed7","1",0.21905,0.4381,0.8,0,0,0,1,0,0,0,0,2,0.4381
"e448a9d2-a304-4381-9192-cb93c753df50","TZA","L19","mUFTDYR9Aj","1",8,8,1,0,0,0,1,0,0,0,1,1,8
"e44da653-d624-4232-91d7-f4e41ea7177a","UGA","L07","QP58gEJbLF8","1",0.73,2.37,0,0,0,0,3.5,0.333333333333333,0,0,0.333333333333333,3,1.64
"e4f15da3-d3ae-42fe-aa20-7df1c5ab1638","TZA","L20","uz81YWocVs7","1",3.05,6.1,0.5,0.5,0,0,2,0,0,0.5,1,2,6.1
"e5908c92-42ba-4e1e-b919-fdc5521e154b","UGA","L06","QybMet9zZh8","1",1.775,13.83,0.1,0.181818181818182,0,0,3.5,1,0,0,0.6,6,13.83
"e59853d2-19e9-4da6-88bb-7a40ece80b10","GHA","L05","6rFDY18oMR9","1",11.3,38.6,0,0,0,0,1.5,0.5,0,0,0,5,38.6
"e5cd99bc-bd52-469b-9d0b-f24731128d6a","RWA","L06","vdieyWj8obA","1",0.0993,0.7479,0,0.125,0,0,1.8,0.2,0,0.125,0.25,4,0.2378
"e63f9ee9-c5e5-4469-a38a-95a80b0f306b","GHA","L01","qG2u89ePnM3","1",3.2,3.2,0,0,0.5,0,1.5,0,0,0.5,0,2,NA
"e658c15d-adfa-4128-978e-5f0aa6914a5a","GHA","L04","eze6AQDVxQ4","1",2.1065,10.3865,0,0.5,0.5,0,2.2,0.75,0,0,0,3,3.3698
"e65e5ace-bcf6-41ac-a6e8-782472ab4d94","GHA","L06","jqEwCxargT5","1",NA,0,NA,0,1,0,NA,0,0,0,NA,2,NA
"e66cfe76-3177-4a40-81ba-1c347432e618","GHA","L04","NqtNJxp3qaB","1",0.17,0.34,1,0,1,0,NA,0.5,0,0,0.5,3,NA
"e700004c-384d-419d-8072-917befbb6bd8","UGA","L03","8WWivGcFUz5","1",1.07,4.27,0,1,0,0,3.44444444444444,1,0,0,0.222222222222222,5,4.27
"e72895b8-5ba9-4fe0-89c9-18b810a0a5d5","UGA","L06","L8vM1Pqk5B6","1",0.82,9.13,0,0,0.166666666666667,0,4,0.333333333333333,0,0.333333333333333,0,3,9.13
"e7ea91e7-78e9-4f7e-8b2a-42178a92b086","RWA","L01","bW7iZTf8uW7","2",0.096,0.096,0.25,0,0,0,3.375,0.666666666666667,0,0,0.125,3,0.096
"e801f63a-5a7b-4822-a60f-c2d3bc889071","RWA","L01","TWGYiMEN9K3","2",0.1425,0.285,0,0,0,0,1.71428571428571,0,0,0,0.571428571428571,3,0.285
"e823ff5f-8f88-4a01-96cf-88bda3c70877","RWA","L06","YVG8nKF7bC4","2",0.0529,0.5755,0,0.1,0,0,3.125,0.285714285714286,0,0.4,0.3,5,0.5755
"e916a72c-b1fe-4aa7-a9e1-017585cdb2a3","RWA","L06","R5nJaf2Sop9","2",0.2915,0.2915,0.666666666666667,0,0,0,3,0.5,0,0,0.333333333333333,2,0.2915
"e970520b-b4a7-427a-acb0-3b9a1836879e","TZA","L10","9ES5SSTauT6","1",3.8,3.8,1,0,0,0,1,1,0,0,0,1,3.8
"e9fe6c8c-b45c-4ca1-9129-c2e799349f47","GHA","L05","FEggU1cWz95","1",2.6733,5.3466,0,0.333333333333333,0,0,2.66666666666667,0.75,0,0.333333333333333,0,3,5.3466
"ea960115-f45c-4447-addf-47b7b1f6f5a3","GHA","L03","bvFDUPT6cv8","1",NA,0,0,0,0.5,0,3,1,0,0,0.5,1,NA
"ead55c8b-9d32-417a-ae8b-65d42067bd10","UGA","L06","h2NJwtqVTd2","1",0.85,4.28,0.4,0,0.1,0,4,0.75,0,0,0.6,5,0.85
"eb32e30a-7f41-44ef-933b-8de08953f0b3","RWA","L04","6VtbLtrb1D3","1",0.13755,0.9269,0.166666666666667,0.3,0,0,1.5,0,0,0,1,5,0.9269
"eb45e3e5-8c94-46d0-8c7a-713f1cc3e5fa","RWA","L01","Ag8CWapFXT9","1",0.50365,2.1535,0.375,0,0,0,3,0.25,0,0.75,0.625,4,2.1535
"eb7783c9-c381-4f4e-9252-2c566e981965","GHA","L03","C7yu9JZpZ96","1",2.4073,16.673,0,0,0.8,0,2.14285714285714,0.5,0,0.1,0.4,5,NA
"ec43981f-6be3-4ead-9bc5-3088d38ff2e3","RWA","L01","e2RyT8u9Vs5","1",0.2658,0.2658,0.666666666666667,0,0,0,3,0,0,0,1,1,0.2658
"ec593723-35f8-404b-bf31-051e0fd86c56","GHA","L01","KSchTBWs2p7","1",4.1,10.7,0,0,1,0,2.66666666666667,0,0,0.333333333333333,0,3,10.7
"ecc57c47-9bb2-488f-aed9-930e8c457c35","TZA","L20","Qrakmh9TAb7","1",3.9,3.9,0,0,1,0,4,1,0,1,0,1,NA
"ed6417ae-e7d3-4604-9d8e-a08c6163aced","UGA","L06","Gr3yWAqnod7","1",1.2,2.8,0,0.1,0,0,3.57142857142857,0.6,0,0,0,5,2.8
"ed6607e3-93dc-47b5-acb3-d07805a92d92","TZA","L03","41YTq8opiW8","1",3.1,8.7,0,0.333333333333333,0,0,3.33333333333333,1,0,0,0.333333333333333,3,7.6
"ed890795-d2d8-41a6-84ac-9fa84da82390","RWA","L03","rYhbEL7oXj9","1",0.7364,0.7364,0.5,0,0,0,2,0.25,0,0,0.25,2,0.7364
"eda27b5e-c233-4934-b200-bef87d36780f","GHA","L04","CxMdVRz4Fo","1",0.65,3.3,0.5,0,0,0,3,0.5,0,0,0.125,4,NA
"ee9ae9a0-29bd-4d65-83ad-b659cb8d2df9","GHA","L05","fyW9nSiREpA","1",5.24675,10.4935,0,0,0.333333333333333,0,3.5,0.333333333333333,0,0.166666666666667,0,3,10.4935
"ee9ef14e-7e09-412a-9454-93eb2c340788","GHA","L04","ev9j4bGtBTB","1",2.13765,4.2753,0,0,1,0,3.6,0.4,0,0,0.3,5,4.2753
"ef16e22f-b538-4af7-8da3-e274306b72ac","GHA","L03","eaQik5x8C35","1",3.3506,6.7012,0,0.625,0,0,1,0.2,0,0,0,4,6.7012
"ef8e24f5-6cfe-48d0-ba94-d6758b8a96fd","GHA","L02","RkxgfouGkY6","1",4.34705,8.6941,0,0,1,0,3.33333333333333,1,0,0.666666666666667,0.666666666666667,3,8.6941
"f058fdf0-cf24-4832-b807-20d69e96f807","TZA","L19","XDQ9iJinQy9","1",3.3,3.3,0,0,1,0,NA,0,0,0,0,1,3.3
"f12c2c0e-c2fe-43fa-8f6d-658473e6e744","RWA","L07","sohyYFGAMr9","1",0.241,0.6947,0.8,0.166666666666667,0,0,3.11111111111111,0.833333333333333,0,0,0.7,3,0.6947
"f145dbf0-dd0b-42bd-b9a4-ce2244fa6b4b","TZA","L10","bbQXrXaEo96","1",0.715,1.43,0,0,0,0,1.5,0,0,1,0,2,0.6
"f1ebb138-9b1f-4ed4-bc53-0f93c4953187","GHA","L02","h9yzMoqrEr7","1",3.57415,7.1483,0,0,1,0,4,1,0,1,0,2,7.1483
"f2239668-0c86-4846-9c50-9dd252960f19","UGA","L01","3WbmqA7gbk2","1",0.249,0.715,0.5,0,0,0,2,0,0,0,0.75,3,0.195
"f25435a4-50d6-4a1b-84c4-9e8665456619","UGA","L02","hiJdT15von9","1",0.32,1.103,0.4,0,0,0,2,0,0,0.166666666666667,0.8,3,1.103
"f267f3cb-97e5-45a5-ac8f-daa760503f8e","RWA","L06","to8Gc5JzaT7","2",0.2959,0.5918,0.666666666666667,0,0,0,2.16666666666667,0.333333333333333,0,0,0.5,2,0.5918
