"Household.ID","Round","survey_uuid","Country","Landscape..","income_own","income_wage","income_crops","income_perm_crop","income_lvstk_byprod","income_byprod","income_lvstk","cost_seeds","cost_org_fert","cost_syn_fert","cost_pesticide","Total_Income","AgIncome","NonAgIncome","AgInvestments"
"tzDJcn6PLMB","1","740a37c5-6244-4897-af71-d773bd27a4fd","RWA","L04",0,6e+05,0,0,2200,0,17000,0,0,0,0,619200,19200,6e+05,0
"TzXCuVJ5tP5","1","21ffacda-5afd-4ffb-adf8-b0b4eb82d44a","TZA","L20",0,0,9e+05,0,0,0,1430000,0,0,0,0,2330000,2330000,0,0
"U18xstU8LR7","1","a92782a9-b2e6-4bff-9630-b1534990a78b","GHA","L05",0,0,1600,0,0,0,0,0,0,0,0,1600,1600,0,0
"U4AbXpgwpoA","1","00834288-d9ca-4830-9660-5860e6494839","RWA","L02",0,960000,182000,0,0,0,0,8000,0,0,700,1142000,182000,960000,8700
"U7thyS2zJj8","1","3341ef55-2b9f-4775-a584-c982ad0f098a","GHA","L05",0,0,465,930,0,0,620,10,0,0,0,2015,2015,0,10
"U7Y9xmtZk89","1","51fa8179-0d1f-46a7-bba0-a842f765e498","UGA","L01",0,2400000,0,0,0,0,0,0,0,0,0,2400000,0,2400000,0
"uA6dFVY3tr2","1","128723b2-0f45-420e-960d-0a497b6127f7","GHA","L06",2607.143,0,550,210,0,0,140,0,0,0,30,3507.143,900,2607.143,30
"UBoKCmEGFXB","1","65a919a2-9634-414b-94bd-ffd53cf91c8c","UGA","L04",0,4380000,1890000,0,0,0,0,260000,0,0,112000,6270000,1890000,4380000,372000
"uDCakBEm7VB","1","c0345503-4bb5-4c35-87d0-9fdaf9d4da16","TZA","L20",0,0,3600000,0,144000,0,620000,0,0,90000,0,4364000,4364000,0,90000
"UDim1j4z9K9","1","d90b0f7c-547a-4c32-9a07-95743d082359","TZA","L18",312857.16,2085714.3,850000,0,0,0,0,1e+05,0,0,17000,3248571.46,850000,2398571.46,117000
"udreQXLRb29","1","224fd2dc-e0ff-414f-83d0-b4d24fa5e457","UGA","L07",0,0,0,0,0,0,0,10400,0,0,0,0,0,0,10400
"udWPUwFP172","1","20d4a0c4-0e42-43f2-8019-ba0cd8bf0a4f","TZA","L18",0,0,650000,0,0,0,16000,60000,0,0,0,666000,666000,0,60000
"UDYnaavH8U3","1","10f9fba2-08f3-45d0-95cf-bf8d4b5477d7","GHA","L01",0,0,0,0,3,0,0,0,0,80,12,3,3,0,92
"uF4YRcniT69","1","c12607b3-378c-4ab2-8f13-2971997ed2d2","GHA","L05",0,0,1000,0,0,0,0,0,0,0,380,1000,1000,0,380
"UGrmX3B1xb7","1","0cd04d54-7cf4-4b0b-b6f3-49c626645a6d","TZA","L11",0,3128571.6,90000,0,30000,0,250000,0,0,27500,1500,3498571.6,370000,3128571.6,29000
"UKqsMYWu6S2","1","d0a9b68e-ca31-4ddf-bac3-826680404b7e","UGA","L04",0,1825000,1150000,0,0,0,0,0,0,0,28000,2975000,1150000,1825000,28000
"uMco3gkx1Z8","1","8d85a955-f859-460b-8573-7187981021e7","UGA","L07",0,0,0,10000,0,0,0,0,0,0,0,10000,10000,0,0
"UmXMMFYwnL4","1","f931446a-8961-4c25-b3fc-1c9c58471e8a","GHA","L03",0,0,4975,0,0,0,75,475,0,0,120,5050,5050,0,595
"UNJbgF8rDE4","1","1032f43e-9108-4de9-9bbe-3b6dfe2288c6","GHA","L03",0,0,2395,0,0,0,220,195,0,0,450,2615,2615,0,645
"uNqoVbaZpG3","1","3c1a00a0-5a0f-4339-96a9-d880318120f1","UGA","L07",521428.6,3e+06,0,0,50000,0,4e+05,20800,0,0,0,3971428.6,450000,3521428.6,20800
"Urb5aXE3gA2","1","9193df5a-d4c9-437e-8bec-27338a648b60","RWA","L02",0,60000,273900,0,0,0,0,23000,0,0,3500,333900,273900,60000,26500
"utcTs5LcPQ7","1","1162754f-68ae-446f-a94c-cfb92a1955cb","TZA","L03",0,0,585000,0,0,0,0,0,0,0,30000,585000,585000,0,30000
"UUj4sWMqYC3","1","e2e6a7d5-e0a4-4b55-be96-23f87726c99a","GHA","L02",1564.2858,1800,5040,0,0,0,480,0,20,0,108,8884.2858,5520,3364.2858,128
"UVBzkFMeZz9","1","f41f48a6-4bdc-4ff8-a878-2c4ca953cf55","RWA","L03",0,120000,38000,0,0,0,29000,0,0,0,0,187000,67000,120000,0
"Uvc1cgf5XM9","1","5d9b75d2-243d-4322-9705-5f1290128afb","UGA","L07",0,0,150000,10000,0,0,0,0,0,0,0,160000,160000,0,0
"uVDhbqsgm8B","1","79334983-87d7-4c75-bf8f-859394e3b477","GHA","L06",360,2376,0,1500,0,0,0,0,0,0,600,4236,1500,2736,600
"UYwovny68h","1","28526f1e-69e4-42da-81cc-cbd9001b3131","UGA","L04",0,0,0,0,0,0,60000,0,0,0,0,60000,60000,0,0
"uz81YWocVs7","1","e4f15da3-d3ae-42fe-aa20-7df1c5ab1638","TZA","L20",0,521428.6,0,0,0,0,35000,16000,0,0,19000,556428.6,35000,521428.6,35000
"uZWP16YfzT5","1","667f3e21-d1ea-4cd1-ba6c-00495b3ff30c","UGA","L02",0,0,180000,630000,0,0,0,10000,0,0,7500,810000,810000,0,17500
"v29v4CgCb9A","1","13e0bf6a-5e01-4788-830f-5ee9b7645479","UGA","L04",0,3650000,420000,0,0,0,0,40000,0,0,18000,4070000,420000,3650000,58000
"v2cqtKhhmEB","1","7d22f7c8-2d38-4e87-b786-c9ceee796dfc","TZA","L18",0,0,440000,0,0,0,0,45000,0,0,0,440000,440000,0,45000
"V42v2Qoi8j3","1","c8611342-77ba-49cb-804c-bd3b862756b0","GHA","L01",0,0,0,0,336,0,1855,0,0,0,120,2191,2191,0,120
"v5AnXEEYcG3","1","9f1c2a2b-702b-419d-b82b-0bb15a7e3ae4","GHA","L04",0,0,4416,3180,0,0,100,0,0,0,292,7696,7696,0,292
"V5nBNdt5Wo9","1","11068fa5-ac98-416c-a44a-140fd58d9c8a","UGA","L02",0,0,0,95000,7000,0,7e+05,1400,0,0,0,802000,802000,0,1400
"V6SdSqrYbJ7","1","97a947e6-a039-4f9d-8e1f-a1ced86581d7","RWA","L03",0,182500,0,0,0,0,0,0,0,0,0,182500,0,182500,0
"vbnCBWJgn15","1","4242aaab-da2c-4479-8f06-40b506cb57e7","UGA","L01",0,6517857.3,0,0,0,0,0,0,0,0,0,6517857.3,0,6517857.3,0
"vC1xGx4WFW","1","d0a5fee8-c6e6-4b96-a169-37cc92963083","RWA","L07",0,0,348600,55600,32500,0,0,1000,0,4200,1000,436700,436700,0,6200
"vCAfAwy9KTA","1","7da3ffac-0166-45de-9b6f-f95ecc54d2ef","TZA","L03",0,0,0,0,0,0,25000,0,0,0,2000,25000,25000,0,2000
"vCMe7iY3tJ","1","9e981f96-bfdb-4b29-8bdd-5980eec42339","UGA","L01",365000.02,0,0,0,0,0,0,0,0,0,0,365000.02,0,365000.02,0
"vdieyWj8obA","1","e5cd99bc-bd52-469b-9d0b-f24731128d6a","RWA","L06",0,657000,4000,44000,0,4000,0,4000,0,0,0,709000,52000,657000,4000
"vdieyWj8obA","2","41028f7c-bc9d-4e86-93a2-a25e4cf02b73","RWA","L06",0,292000,26180,26180,0,0,0,800,0,0,0,344360,52360,292000,800
"VDYfVRu3Q44","1","fb900e91-4fbd-47f1-8aff-233324e7e56a","RWA","L02",0,0,17000,0,0,0,0,20750,20000,0,6000,17000,17000,0,46750
"ve5Vid3J3j2","1","caad4289-c42d-4544-98e1-4158467cc2da","UGA","L03",360000,0,272000,0,0,0,0,0,0,0,20000,632000,272000,360000,20000
"Vh74sMy7UM8","1","905a93f1-024a-45c3-a18b-eb82d7810255","RWA","L03",0,1550928.61,20000,12000,0,0,0,0,0,0,0,1582928.61,32000,1550928.61,0
"VhjsvzpdVX8","1","619d6610-b5ee-45de-8e4e-9c87924f33ee","TZA","L18",0,960000,70000,0,22000,0,150000,0,0,0,20000,1202000,242000,960000,20000
"VHVUj6zT8c6","1","93cdfff0-620b-474a-ada3-eca1ff113202","UGA","L01",0,4380000.24,0,50000,0,0,5e+05,6000,0,0,0,4930000.24,550000,4380000.24,6000
"vkQ3CHAz8S2","1","f9032ec3-9657-4df7-8aac-ff091b4e1260","UGA","L04",60000,5425000,0,0,0,0,0,0,0,0,7500,5485000,0,5485000,7500
"VM1oxfq9wgB","1","73a41e63-f0e6-4947-9414-95614c5640db","RWA","L01",0,0,178000,12000,0,0,0,0,8000,19250,3600,190000,190000,0,30850
"VM1oxfq9wgB","2","b1f30f08-e9a9-4b15-b655-f4e42a58717f","RWA","L01",0,96000,118500,18000,0,0,1e+05,41600,0,0,0,332500,236500,96000,41600
"voQqwNL5SR4","1","103608ea-cf6b-4a4b-9fb1-7765cfef099b","RWA","L02",312857.16,0,395600,20000,285000,0,0,0,0,39400,24000,1013457.16,700600,312857.16,63400
"VpdWTmuL8k8","1","4bf4989f-cff5-4943-861c-dfd0ac44b233","TZA","L10",1668571.52,0,0,0,0,0,0,0,0,10000,0,1668571.52,0,1668571.52,10000
"vPv6VoT5Hx6","1","e2977d95-2e2b-4d47-973f-7b0c1131964a","UGA","L03",0,0,0,25500,6000,0,0,0,0,0,0,31500,31500,0,0
"VQjx1ubsk84","1","24544d9c-a69f-4855-86c4-76344184128e","UGA","L03",360000,1825000,0,50000,0,0,0,45000,0,0,6000,2235000,50000,2185000,51000
"vqK89X1n7z7","1","c523e191-a61a-40f2-9501-13298b076f24","GHA","L06",0,9047.1432,450,0,0,0,120,0,0,0,144,9617.1432,570,9047.1432,144
"vsXLkjJ58x2","1","754399c6-a1f0-49a2-9ec9-7b2286e9e6c4","UGA","L01",886428.62,9485000.1,0,30000,0,0,0,14000,0,0,0,10401428.72,30000,10371428.72,14000
"VTttxxMVpA7","1","70672fe5-a5c2-4fe4-b27d-6cf16af11128","TZA","L11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vuke4bM37hA","1","dc6ab15c-6156-4b56-a487-0d5d868ac3f3","TZA","L20",0,0,6e+06,1845000,1500,0,48000,0,0,0,30000,7894500,7894500,0,30000
"vvfZmP19Kx","1","41305aea-4626-4abc-9ddb-b8a3a2a74e04","TZA","L18",0,7300000,180000,0,0,0,0,50300,0,0,294000,7480000,180000,7300000,344300
"vVmon4etMR7","1","b1bbb2e4-fa2d-463a-a6b9-f41fa9be2dc0","GHA","L04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"vvZZdLufJK3","1","56212224-8e58-4bb6-8035-e01289ba1b72","RWA","L03",0,240000,0,0,0,0,0,3000,0,0,0,240000,0,240000,3000
"vwWMrLhFgq5","1","aa78ab1d-f0db-4d93-ae0d-6661db1390f1","UGA","L04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VxhDa2qgmM7","1","5b855898-cbd6-49c6-ba76-6b1a5cb0b645","TZA","L20",0,3285000,50000,0,0,0,0,0,0,0,0,3335000,50000,3285000,0
"VyrUWsmH5zA","1","765ad7f8-e625-44a3-a2b8-2c64bd5cf7af","UGA","L01",0,115249642.9,0,0,0,0,90000,35000,0,0,0,115339642.9,90000,115249642.9,35000
"vyxUdnM5dv5","1","6e806b90-2ff5-4f20-8c6f-007463349f47","GHA","L02",0,6720,1288,0,0,0,50,0,0,0,52,8058,1338,6720,52
"vz6UQ8NGgEA","1","99bebf7c-6bde-4477-b522-c51d675f4ac2","GHA","L01",0,0,0,0,0,0,685,0,0,180,126,685,685,0,306
"w27bEeu1DR","1","3f33f26f-1f13-4362-8fe0-db295ad19f97","UGA","L02",0,0,0,310000,39500,0,760000,1000,0,0,0,1109500,1109500,0,1000
"W5cRAyZKiP3","1","c660f861-2a33-4dff-ac5a-96580e57f552","TZA","L19",0,3650000,0,0,0,0,0,0,0,0,0,3650000,0,3650000,0
"w5r45534D96","1","dd7076b3-1301-4e22-876b-7529d5452145","GHA","L03",0,0,1000,0,0,0,100,0,0,0,75,1100,1100,0,75
"w7mhEiauzv4","1","df19a4da-feba-4581-b96a-110c95fd9f9a","TZA","L22",1303571.5,0,57600,0,0,0,24000,0,0,0,12000,1385171.5,81600,1303571.5,12000
"W8ZrkDDq8B","1","1a465a6a-5a51-4e34-9841-bd82539a0ed9","GHA","L06",0,0,450,800,0,0,280,0,0,0,0,1530,1530,0,0
"wbguRJt7c17","1","4503d631-2fe5-4098-b4ec-7827f54efb0b","GHA","L04",0,0,8244,3822,0,420,0,0,0,0,112,12486,12486,0,112
"wEEPeGoe7x7","1","33c260a7-bcd4-4857-b77c-9ebdc3ed25d0","UGA","L01",672000,1303571.5,105000,0,0,0,4e+05,0,0,0,0,2480571.5,505000,1975571.5,0
"WEJAJe36mh4","1","b976e9ee-a651-426c-ace9-7370dfee00cc","TZA","L22",0,1800000,0,0,0,0,0,10000,0,0,0,1800000,0,1800000,10000
"WgmUQnWemm7","1","9591749d-8ea1-42a6-8e27-2eb9680858aa","GHA","L04",0,0,2450,5777,0,0,700,0,0,0,81,8927,8927,0,81
"wGsPM221dM8","1","25af2126-9991-499d-98e7-96d2c05ef863","GHA","L05",521.4286,1303.5715,150,150,0,0,0,0,0,0,0,2125.0001,300,1825.0001,0
"Wj18gYU55E5","1","97e0329a-4fd8-423f-a062-db458bc1b6fd","RWA","L07",0,73000.004,50000,4500,0,0,0,600,0,0,0,127500.004,54500,73000.004,600
"wJPLc9G7D59","1","33f26ce1-a77f-4541-a16d-2d6a2e078813","UGA","L06",260714.3,9125000,480000,0,0,0,0,132000,0,0,0,9865714.3,480000,9385714.3,132000
"WjvUqZyb157","1","0f9a798d-11c9-4930-9a19-4986e18434f6","TZA","L22",0,0,0,0,0,0,150000,0,0,0,10000,150000,150000,0,10000
"WKmRQnKoHA8","1","1462211e-9bf9-4153-95dd-aaa07ec5bef7","UGA","L06",0,2190000,37500,0,0,0,0,0,0,0,0,2227500,37500,2190000,0
"WmaX2iuVse5","1","48691221-aae3-4d2e-9efc-30782b5185dd","UGA","L04",0,0,80000,0,0,0,0,0,0,0,34000,80000,80000,0,34000
"WMFdhZg7RN5","1","c7e86b3a-687e-4653-8d10-1ca0ee9ba45e","UGA","L02",260714.3,0,53000,16000,0,0,0,61200,0,0,0,329714.3,69000,260714.3,61200
"wPk7iGeM1n2","1","71bd6958-4748-4870-80bf-74bfaac845c8","RWA","L01",0,0,259250,0,0,0,0,59600,0,0,1200,259250,259250,0,60800
"wPk7iGeM1n2","2","55be9d55-02e3-4625-ab06-41a763410558","RWA","L01",0,144000,3000,0,30000,0,0,3000,0,0,0,177000,33000,144000,3000
"wr5wPxGTis","1","1d288e3c-f130-4d6e-9724-4f42fbfea3c8","RWA","L04",0,348000,270000,0,1e+05,0,0,22950,0,0,0,718000,370000,348000,22950
"wTASpGRGc38","1","39c7fe57-2aee-4d39-b5a7-07c5e3049330","GHA","L05",0,0,11200,22400,0,0,0,0,0,0,0,33600,33600,0,0
"wtdrsEsEBX2","1","dd039e05-a1c6-418f-89e1-ba04811204c4","TZA","L20",0,1200000,6e+05,0,113000,0,3600000,60000,0,0,0,5513000,4313000,1200000,60000
"Wth4nHzDVc8","1","da0d8b39-3b74-4f53-815e-2183d45fefbc","GHA","L02",3128.5716,0,0,0,0,0,0,0,0,0,41,3128.5716,0,3128.5716,41
"wtorB9F7hm5","1","04591538-e6dd-40f6-835b-9e978a507d4c","GHA","L03",0,0,5100,0,0,0,200,0,0,500,36,5300,5300,0,536
"WuExMq5R6A9","1","913194bf-f8c0-45fe-9410-3c792a75d2b1","RWA","L02",0,547500,0,0,10000,0,0,0,0,0,4500,557500,10000,547500,4500
"WVpeXYVGNq8","1","3be06ccc-d922-4153-b7e5-91bf89ff5165","RWA","L07",0,0,0,20000,14000,0,0,600,0,0,0,34000,34000,0,600
"WvS53Ci87D3","1","dfaf6b1f-a1e2-4001-a219-b73ebf25b413","TZA","L11",0,0,0,0,0,0,0,0,0,28000,3000,0,0,0,31000
"WWKohq5CDc4","1","8fb56cab-a0ed-420c-8ca4-4f1e139126b0","GHA","L04",0,0,400,0,0,0,0,0,0,0,20,400,400,0,20
"WX9WPcwEjJ9","1","c89ba34a-a0c8-4e10-9881-4604c6fef337","GHA","L05",6960,0,6040,6040,0,0,75,3000,0,0,55,19115,12155,6960,3055
"wXNS3oTZiX8","1","753274fc-dfb4-4f75-9a29-226e27434ae7","TZA","L10",0,0,0,0,5000,0,0,0,0,0,2500,5000,5000,0,2500
"wy7axJB9t4A","1","d61e68d7-327f-4629-a6d8-60cf22c6223e","RWA","L01",0,0,0,1000,0,0,0,3400,0,0,0,1000,1000,0,3400
"wy7axJB9t4A","2","31691e67-9381-40bb-9558-9ebc9426b6f0","RWA","L01",0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1200
"x16vgM9iGq3","1","852e7c87-3e2d-4d03-a58f-28dcb531b15f","UGA","L07",0,0,0,750000,0,0,280000,85000,0,0,0,1030000,1030000,0,85000
"x3KJboY4Wn4","1","cf798824-d2ae-4b89-b775-2c73a0da6597","UGA","L07",0,0,128000,0,0,0,530000,50700,0,0,0,658000,658000,0,50700
"x3YWH9QUug","1","a2800c6f-0827-4ae7-8838-bde73bd62625","TZA","L03",0,0,256000,40000,0,0,0,0,0,0,0,296000,296000,0,0
"X4aAZpreBL7","1","999171f8-aa8a-457a-9b0b-ad485c8316d7","GHA","L04",0,0,0,0,0,0,40,0,0,0,0,40,40,0,0
"x7bE3Pdy8h5","1","340671ee-31b5-4ea3-92da-ae13b239aecd","RWA","L03",0,312857.16,0,0,0,0,0,10400,0,0,0,312857.16,0,312857.16,10400
"X9YiaEDanB7","1","d026ab32-fc22-4d0c-81b6-488e7d5d1974","TZA","L22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xab6HD3Zh47","1","9516b9ed-5865-413a-8636-fd19e0117ee1","UGA","L06",0,0,140000,0,0,0,1e+05,0,0,0,64000,240000,240000,0,64000
"xAHNqyKKrL4","1","3a9709c7-ee81-407c-a402-52c57c9f178f","RWA","L02",0,0,160000,0,0,0,0,187000,0,11000,39000,160000,160000,0,237000
"XaYWTVN67N4","1","d7e23fee-7483-4477-b5af-b4da25764b8b","TZA","L03",0,0,0,0,0,0,360000,0,0,0,15000,360000,360000,0,15000
"XBSg6BUGH3","1","d3fefa08-99b0-4084-ba99-54c35261ac0b","UGA","L06",0,0,295000,65000,0,0,50000,15000,0,0,9000,410000,410000,0,24000
"xcn3a9uEQZB","1","fc955d88-49c9-473f-b57a-5d94d6d642f3","TZA","L11",0,0,0,40000,0,0,150000,9500,0,50000,3000,190000,190000,0,62500
"Xcq8cPDrtJA","1","c6f21029-8fde-41d5-a099-5bf40c8d97f7","RWA","L04",0,180000,0,0,10000,0,0,7750,12000,0,0,190000,10000,180000,19750
"xcxoHDFasQA","1","084170c0-2868-44cd-b1b9-0f0e7b79759a","RWA","L04",0,182500,0,0,0,0,10000,11000,0,0,1500,192500,10000,182500,12500
"XDQ9iJinQy9","1","f058fdf0-cf24-4832-b807-20d69e96f807","TZA","L19",0,870000,0,0,0,0,18000,0,0,0,15000,888000,18000,870000,15000
"XEA6aofdZo5","1","234922fd-e727-4a51-83f0-1241867ee75c","GHA","L05",1564.2858,1560,5980,5980,0,0,0,0,0,0,15,15084.2858,11960,3124.2858,15
"Xg5bY5Ztxx2","1","00e040b8-eed3-4783-affc-bd00fbd045d6","GHA","L01",0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
"XiQuiDjntD2","1","b74d2e01-ea26-4ce5-876d-cbc38645d54d","GHA","L02",2085.7144,360,1980,0,0,0,103,0,0,240,105,4528.7144,2083,2445.7144,345
"xJ36NSni7X2","1","468285c4-397e-4255-950b-d19d135ac0ad","UGA","L04",521428.6,0,0,0,0,0,0,0,0,0,0,521428.6,0,521428.6,0
"xJHuYg9HkC4","1","b07bd1da-f325-4e9e-96c9-8f4377309eef","GHA","L06",0,0,3000,0,0,0,30,0,0,0,79,3030,3030,0,79
"xkrLWnDGpw7","1","79348c4c-3a92-4884-8f9b-e16ec9c30965","TZA","L18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XqoC5saQNR5","1","634cca85-9c24-405c-a68c-73ee75212dd1","GHA","L02",0,0,1910,0,0,0,230,0,0,0,36,2140,2140,0,36
"xRKbT2uWYL4","1","bc2c204f-604a-4848-b207-81945bd766da","RWA","L04",0,0,160000,0,45500,0,-40000,49140,0,0,0,165500,165500,0,49140
"XrphaE61Jh6","1","6def5674-0dfb-40e0-a526-4e2e38729913","RWA","L02",0,6e+05,0,10000,0,0,0,19000,0,0,0,610000,10000,6e+05,19000
"xVFJcnicr68","1","37c92418-86bb-4e78-a73d-5883d6fa7917","UGA","L01",9385714.8,0,0,0,0,0,0,0,0,0,0,9385714.8,0,9385714.8,0
"Xwug52WXRu6","1","bc20aa58-0bb9-4fea-80a4-aab981dba0f1","TZA","L11",0,0,0,0,0,0,23000,0,0,0,0,23000,23000,0,0
"xwVxszyCYQ","1","82c31ef5-7b28-4851-a98a-4efe97645fea","UGA","L07",0,5475000,450000,420000,0,0,1780000,0,0,0,0,8125000,2650000,5475000,0
"XXFzjtd2A8","1","13bcef92-9529-4534-9121-83d4835edc8d","RWA","L01",0,511000,4000,0,0,1400,0,0,0,1500,0,516400,5400,511000,1500
"XXFzjtd2A8","2","37c01c37-946c-4447-8597-975890353d9d","RWA","L01",0,0,6000,0,0,0,0,2100,0,0,0,6000,6000,0,2100
"XZQvXo5qT34","1","06dc2afb-3e3a-4767-abb9-3f85e41b4039","RWA","L06",0,0,0,0,3000,3000,1e+05,12000,0,0,0,106000,106000,0,12000
"XZQvXo5qT34","2","1c181436-91fc-4919-bee3-20589a6ed01c","RWA","L06",0,0,0,55000,0,18000,0,1350,0,0,0,73000,73000,0,1350
"y5bMEWTbk12","1","a64ecbe9-5023-460b-ab8d-305d373f2151","RWA","L02",0,0,154000,0,16000,0,0,112500,0,0,21000,170000,170000,0,133500
"yaHQ7ni6ar4","1","8af3c4fe-c74d-4918-b95d-e6be131e308e","RWA","L06",0,104285.72,16000,25000,34000,0,-2000,2100,0,0,0,177285.72,73000,104285.72,2100
"yCPYya5PZfA","1","2552e510-ae08-42d9-b1aa-28e4f07a4da4","RWA","L04",0,240000,0,0,0,0,0,8500,0,0,0,240000,0,240000,8500
"yDfj9pye3S8","1","88d26fa0-8795-4578-8c2d-b5e73df08128","GHA","L04",0,29200,1300,2100,0,0,0,0,0,0,80,32600,3400,29200,80
"ydHcUTHKzD7","1","3a90d0c0-2f1f-4acd-ab0f-f5c6fda5057b","GHA","L06",0,0,0,0,0,0,0,0,0,0,45,0,0,0,45
"YDokUMGBos2","1","cf062afc-bd57-4596-8f62-e17035bd366a","RWA","L04",0,0,0,0,108000,0,380000,3000,0,0,0,488000,488000,0,3000
"ydvLLQUM1wA","1","cc71a4b5-b9a9-4d02-8ccd-8388004e6fc2","RWA","L03",0,255500,0,30000,0,0,0,0,0,0,0,285500,30000,255500,0
"yE1Xsrhzmk8","1","1f0313dc-58f2-4cdc-a497-7bf53421bdda","TZA","L20",0,3e+05,250000,0,0,0,158000,0,0,0,15000,708000,408000,3e+05,15000
"YfvDPbb5H85","1","3b0ab210-c64c-4dfe-b492-2abf593dbfc8","RWA","L03",0,0,0,25000,0,0,80000,0,0,0,0,105000,105000,0,0
"yhsx6xFzAD","1","0e0ed17e-4836-41ec-8afe-476b3a1a256e","TZA","L18",0,0,6e+05,0,0,0,0,0,0,0,0,6e+05,6e+05,0,0
"yjXM15j8fo9","1","6b1ded9a-9b08-4704-b946-8b527f73ef5b","RWA","L01",0,132000,0,2440,0,1000,200,0,0,3680,1200,135640,3640,132000,4880
"yjXM15j8fo9","2","5ba1b404-9e32-43bd-b24a-d03194b95692","RWA","L01",0,0,0,4200,0,0,10000,0,0,0,0,14200,14200,0,0
"yku5wXeXnu9","1","ac64f1b4-1551-4e5d-ae8a-0c84b6f1200c","TZA","L22",0,0,0,0,0,0,40000,0,0,0,0,40000,40000,0,0
"yLS96zjnvX6","1","7776d849-59aa-4489-8db1-f778470986ee","TZA","L03",0,360000,0,0,0,0,650000,173000,0,0,26000,1010000,650000,360000,199000
"ymaHgFS7sD7","1","1f92fca3-4d80-4568-a234-6330298827d3","GHA","L03",1042.8572,0,2550,0,0,0,0,132,0,580,60,3592.8572,2550,1042.8572,772
"ypMu1Vkfqo9","1","d8d5fb89-2591-4de3-8343-17ae8b695b5b","UGA","L02",6e+05,0,0,30000,0,0,35000,18000,0,0,0,665000,65000,6e+05,18000
"yPna76R7KH6","1","4c67d1f7-21db-48a5-ae94-3a83ed95c17c","TZA","L10",360000,0,40000,0,0,0,48000,10000,0,0,0,448000,88000,360000,10000
"YqAFB2BMNLB","1","f3d11886-0ac9-446d-84ab-0d26cf37b6b6","GHA","L03",0,0,18000,0,0,0,120,0,0,560,99,18120,18120,0,659
"YR25C1AKLBA","1","6b3fe2a8-f6d8-4d6a-825c-99b6dded2315","RWA","L04",0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1000
"Yt9L1fZvpf5","1","945be93d-45f0-4e2b-acd8-b46108d31d38","GHA","L06",0,4560,16000,16000,0,0,6800,0,0,0,80,43360,38800,4560,80
"YTTV9E8N5B7","1","603594ec-b4b2-4a29-b6c6-397ed8d18061","UGA","L01",0,0,341200,5000,5250,0,3185000,7000,0,0,0,3536450,3536450,0,7000
"YVG8nKF7bC4","1","63a8a116-9d0e-4b63-a6d6-9a57c1dead71","RWA","L06",0,360000,110400,115000,3500,8000,11000,1600,0,630,500,607900,247900,360000,2730
"YVG8nKF7bC4","2","e823ff5f-8f88-4a01-96cf-88bda3c70877","RWA","L06",0,0,104000,105000,0,0,27000,700,0,0,300,236000,236000,0,1000
"ywS4MJJe4cB","1","712989b4-7d4d-49c6-8b0e-4c6c0dc8d601","TZA","L11",0,1200000,2e+05,2e+05,4000,0,150000,0,0,10000,1000,1754000,554000,1200000,11000
"YXV6xbSxws2","1","c512b6a8-5c52-4921-a663-e499d9b7a5fa","UGA","L06",0,0,380000,0,0,0,0,0,0,0,66000,380000,380000,0,66000
"yyBkps8kGBB","1","34b066e4-9f1e-44ce-a427-49e32ff3da6d","GHA","L06",58400.0032,0,0,0,0,0,0,0,0,0,16,58400.0032,0,58400.0032,16
"yyXhtLq72C2","1","be7cda68-bdf3-4f0e-921e-64921b83ac7a","RWA","L07",0,312000,87500,20000,0,0,0,3500,0,0,1200,419500,107500,312000,4700
"Yz9QZdfbFV","1","c284e0c0-44ad-47e9-a7b3-f1ec96bd1161","UGA","L02",365000.02,0,0,152000,4000,0,226000,10000,0,0,0,747000.02,382000,365000.02,10000
"yzbJgVuQFv2","1","62b24c8c-6a64-4d65-9892-296bbe607edf","TZA","L19",0,3858571.64,70000,18000,0,0,0,0,0,0,0,3946571.64,88000,3858571.64,0
"z7c7QHaTTe7","1","f5e02466-28c1-4d0b-8954-e0c8c704ba45","RWA","L02",0,0,327000,0,0,0,0,1050,83000,4440,3000,327000,327000,0,91490
"z9PS7Qjy5L2","1","ce5b9361-c1f7-469e-a8ad-837b86414186","UGA","L04",0,1825000,1650000,0,0,0,-110000,115000,0,0,55000,3365000,1540000,1825000,170000
"ZaEAz3d3Dr6","1","193c4389-d648-4464-befb-ce5a8fc35667","TZA","L03",0,0,0,0,2000,0,20000,45000,0,0,8000,22000,22000,0,53000
"zAweUkHmCz8","1","86f27271-88f0-47c5-a5f2-5b4edc774283","GHA","L05",0,0,4440,8880,0,0,0,0,0,0,0,13320,13320,0,0
"ZAXs3MY83J","1","0096c328-d5d3-4c80-9b87-f96e87f2ab4b","TZA","L10",0,0,0,0,0,0,0,0,0,0,3000,0,0,0,3000
